f1,f2,f3,f4,f5,pitch,roll
1.0,0.333,0.883,1.0,1.0,72.43,-16.25
1.0,0.333,0.883,1.0,1.0,71.8,-17.7
1.0,0.333,0.883,1.0,1.0,75.11,-14.05
1.0,0.322,0.883,1.0,1.0,71.03,-16.21
1.0,0.322,0.883,1.0,1.0,72.9,-15.44
1.0,0.333,0.883,1.0,1.0,72.58,-15.35
1.0,0.322,0.883,1.0,1.0,72.28,-15.88
1.0,0.322,0.88,1.0,1.0,71.14,-17.19
1.0,0.322,0.88,1.0,1.0,71.79,-16.54
1.0,0.322,0.88,1.0,1.0,71.52,-16.93
1.0,0.322,0.88,1.0,1.0,72.68,-16.5
1.0,0.322,0.88,1.0,1.0,71.47,-16.84
1.0,0.333,0.88,1.0,1.0,71.66,-16.58
1.0,0.322,0.88,1.0,1.0,71.91,-15.45
1.0,0.322,0.88,1.0,1.0,71.15,-17.15
1.0,0.322,0.88,1.0,1.0,72.4,-15.64
1.0,0.333,0.883,1.0,1.0,71.72,-16.75
1.0,0.333,0.883,1.0,1.0,72.0,-15.8
1.0,0.344,0.883,1.0,1.0,70.89,-16.95
1.0,0.344,0.883,1.0,1.0,71.55,-16.2
1.0,0.344,0.883,1.0,1.0,71.61,-16.68
1.0,0.356,0.885,1.0,1.0,73.64,-14.15
1.0,0.367,0.883,1.0,1.0,70.23,-16.84
1.0,0.478,0.875,1.0,1.0,70.01,-17.14
1.0,0.567,0.872,1.0,1.0,68.3,-16.92
1.0,0.644,0.872,1.0,1.0,70.15,-15.7
1.0,0.622,0.872,1.0,1.0,70.68,-14.81
1.0,0.6,0.875,1.0,1.0,70.48,-15.95
1.0,0.556,0.883,1.0,1.0,71.42,-15.47
1.0,0.533,0.883,1.0,1.0,70.75,-16.18
1.0,0.511,0.88,1.0,1.0,70.96,-15.74
1.0,0.511,0.88,1.0,1.0,68.72,-17.72
1.0,0.511,0.88,1.0,1.0,70.48,-17.27
1.0,0.5,0.88,1.0,1.0,68.64,-18.92
1.0,0.5,0.88,1.0,1.0,68.89,-17.71
1.0,0.489,0.883,1.0,1.0,68.23,-17.36
1.0,0.478,0.88,1.0,1.0,70.11,-14.86
1.0,0.478,0.88,1.0,1.0,69.14,-16.46
1.0,0.467,0.88,1.0,1.0,68.31,-19.6
1.0,0.467,0.88,1.0,1.0,69.54,-15.65
1.0,0.478,0.88,1.0,1.0,70.38,-14.55
1.0,0.478,0.883,1.0,1.0,69.81,-14.36
1.0,0.456,0.885,1.0,1.0,68.81,-14.92
1.0,0.444,0.883,1.0,1.0,69.66,-15.02
1.0,0.444,0.883,1.0,1.0,68.58,-15.11
1.0,0.433,0.883,1.0,1.0,69.89,-14.39
1.0,0.444,0.883,1.0,1.0,71.55,-12.99
1.0,0.433,0.88,1.0,1.0,73.5,-13.44
1.0,0.467,0.883,1.0,1.0,73.68,-14.69
1.0,0.456,0.883,1.0,1.0,72.17,-14.87
1.0,0.444,0.883,1.0,1.0,74.37,-9.73
1.0,0.433,0.883,1.0,1.0,73.05,-12.49
1.0,0.433,0.883,1.0,1.0,71.82,-14.11
1.0,0.444,0.883,1.0,1.0,72.74,-13.2
1.0,0.433,0.883,1.0,1.0,73.61,-12.3
1.0,0.433,0.883,1.0,1.0,72.75,-13.12
1.0,0.422,0.883,1.0,1.0,72.39,-13.85
1.0,0.422,0.88,1.0,1.0,72.34,-11.86
1.0,0.422,0.88,1.0,1.0,70.77,-15.1
1.0,0.422,0.88,1.0,1.0,72.39,-13.58
1.0,0.422,0.88,1.0,1.0,70.52,-14.84
1.0,0.422,0.877,1.0,1.0,70.87,-12.65
1.0,0.422,0.877,1.0,1.0,71.38,-13.6
1.0,0.422,0.877,1.0,1.0,70.82,-14.57
1.0,0.411,0.877,1.0,1.0,74.57,-12.46
1.0,0.411,0.877,1.0,1.0,72.28,-16.81
1.0,0.411,0.875,1.0,1.0,66.11,-23.88
1.0,0.411,0.877,1.0,1.0,72.97,-14.18
1.0,0.422,0.875,1.0,1.0,69.42,-16.34
1.0,0.422,0.875,1.0,1.0,73.21,-11.08
1.0,0.411,0.875,1.0,1.0,73.03,-15.37
1.0,0.411,0.877,1.0,1.0,72.75,-14.01
1.0,0.411,0.875,1.0,1.0,71.12,-17.34
1.0,0.411,0.875,1.0,1.0,71.71,-16.94
1.0,0.411,0.875,1.0,1.0,73.35,-15.34
1.0,0.422,0.877,1.0,1.0,71.33,-17.52
1.0,0.422,0.877,1.0,1.0,71.03,-17.27
1.0,0.422,0.877,1.0,1.0,70.7,-17.36
1.0,0.422,0.877,1.0,1.0,71.26,-16.57
1.0,0.422,0.877,1.0,1.0,71.92,-16.2
1.0,0.422,0.877,1.0,1.0,70.41,-17.8
1.0,0.422,0.877,1.0,1.0,71.05,-16.69
1.0,0.422,0.877,1.0,1.0,72.83,-16.43
1.0,0.422,0.877,1.0,1.0,70.54,-17.78
1.0,0.422,0.877,1.0,1.0,71.54,-16.91
1.0,0.422,0.877,1.0,1.0,70.43,-17.72
1.0,0.422,0.877,1.0,1.0,71.8,-16.54
1.0,0.422,0.877,1.0,1.0,69.49,-17.88
1.0,0.422,0.877,1.0,1.0,70.45,-17.57
1.0,0.422,0.877,1.0,1.0,71.76,-16.67
1.0,0.422,0.877,1.0,1.0,71.31,-16.75
1.0,0.422,0.877,1.0,1.0,70.96,-17.6
1.0,0.411,0.877,1.0,1.0,72.11,-16.45
1.0,0.422,0.877,1.0,1.0,72.77,-15.7
1.0,0.422,0.877,1.0,1.0,71.08,-17.44
1.0,0.422,0.877,1.0,1.0,71.81,-16.68
1.0,0.422,0.877,1.0,1.0,71.16,-17.14
1.0,0.422,0.877,1.0,1.0,71.87,-16.26
1.0,0.422,0.877,1.0,1.0,72.39,-15.53
1.0,0.411,0.877,1.0,1.0,72.61,-14.16
1.0,0.411,0.877,1.0,1.0,70.93,-17.85
1.0,0.411,0.877,1.0,1.0,72.56,-16.71
1.0,0.411,0.875,1.0,1.0,71.43,-17.56
1.0,0.411,0.875,1.0,1.0,71.81,-16.83
1.0,0.4,0.875,1.0,1.0,74.55,-13.93
1.0,0.411,0.875,1.0,1.0,72.41,-15.81
1.0,0.411,0.875,1.0,1.0,73.35,-15.04
1.0,0.411,0.875,1.0,1.0,74.01,-14.06




