f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.796,1.0,0.837,69.64,-12.72
1.0,1.0,0.789,1.0,0.842,70.09,-18.61
1.0,1.0,0.783,1.0,0.842,64.05,-20.41
1.0,1.0,0.783,1.0,0.842,70.8,-16.47
1.0,1.0,0.786,1.0,0.847,67.19,-20.91
1.0,1.0,0.794,1.0,0.847,67.82,-19.13
1.0,1.0,0.794,1.0,0.851,68.3,-18.54
1.0,1.0,0.794,1.0,0.847,66.73,-21.07
1.0,1.0,0.796,1.0,0.851,68.49,-18.58
1.0,1.0,0.791,1.0,0.851,68.6,-18.76
1.0,1.0,0.789,1.0,0.851,66.96,-21.21
1.0,1.0,0.796,1.0,0.86,67.0,-20.8
1.0,1.0,0.799,1.0,0.86,68.03,-19.82
1.0,1.0,0.799,1.0,0.865,68.33,-19.15
1.0,1.0,0.796,1.0,0.865,67.26,-20.66
1.0,1.0,0.796,1.0,0.86,68.7,-19.15
1.0,1.0,0.796,1.0,0.86,68.5,-19.41
1.0,1.0,0.796,1.0,0.86,69.25,-18.76
1.0,1.0,0.796,1.0,0.86,66.97,-20.1
1.0,1.0,0.789,1.0,0.86,67.92,-19.26
